Run.ID,Fuel,Fuel.DESCRIPTION,Technology,Technology.DESCRIPTION,Emission,Emission.DESCRIPTION,Year,RateOfDemand,Demand,NumberOfNewTechnologyUnits,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,RateOfActivity,RateOfTotalActivity,TotalTechnologyAnnualActivity,TotalAnnualTechnologyActivityByMode,TotalTechnologyModelPeriodActivity,RateOfProductionByTechnologyByMode,RateOfProductionByTechnology,ProductionByTechnology,ProductionByTechnologyAnnual,RateOfProduction,Production,RateOfUseByTechnologyByMode,RateOfUseByTechnology,UseByTechnologyAnnual,UseByTechnology,UseAnnual,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,TotalCapacityInReserveMargin,DemandNeedingReserveMargin,TotalREProductionAnnual,RETotalProductionOfTargetFuelAnnual,AnnualTechnologyEmissionByMode,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,ModelPeriodEmissions
NDP,,,GAN3b,,,,2016,,,,0.00597532,0.00597532,0.00597532,0.00682894,0.00682894,0.00682894,0.00682894,,,,,,,,,,,,,0.000659002,0.000659002,0.000658593,1.24734e-05,3.40431e-05,3.21677e-05,3.40431e-05,,0.294121,,,,,,,,,0.31055,0.293442,,
NDP,,,GAN3b,,,,2017,,,,,0.00597532,0.00597532,0.00640213,0.00640213,0.00640213,0.00640213,,,,,,,,,,,,,,,,,2.99207e-05,2.52432e-05,2.99207e-05,,0.2303,,,,,,,,,0.272944,0.230275,,
NDP,,,GAN3b,,,,2018,,,,,0.00597532,0.00597532,0.00597532,0.00597532,0.00597532,0.00597532,,,,,,,,,,,,,,,,,2.60642e-05,1.96336e-05,2.60642e-05,,0.179122,,,,,,,,,0.237765,0.179103,,
NDP,,,GAN3b,,,,2019,,,,,0.00597532,0.00597532,0.00554851,0.00554851,0.00554851,0.00554851,,,,,,,,,,,,,,,,,2.24738e-05,1.51152e-05,2.24738e-05,,0.1379,,,,,,,,,0.205011,0.137884,,
NDP,,,GAN3b,,,,2020,,,,,0.00597532,0.00597532,0.0051217,0.0051217,0.0051217,0.0051217,,,,,,,,,,,,,,,,,1.91492e-05,1.14993e-05,1.91492e-05,,0.104911,,,,,,,,,0.174684,0.104899,,
NDP,,,GAN3b,,,,2021,,,,,0.00597532,0.00597532,0.00469489,0.00469489,0.00469489,0.00469489,,,,,,,,,,,,,,,,,1.60907e-05,8.62731e-06,1.60907e-05,,0.0787092,,,,,,,,,0.146783,0.0787005,,
NDP,,,GAN3b,,,,2022,,,,,0.00597532,0.00597532,0.00426809,0.00426809,0.00426809,0.00426809,,,,,,,,,,,,,,,,,1.32981e-05,6.36608e-06,1.32981e-05,,0.0580794,,,,,,,,,0.121309,0.058073,,
NDP,,,GAN3b,,,,2023,,,,,0.00597532,0.00597532,0.00384128,0.00384128,0.00384128,0.00384128,,,,,,,,,,,,,,,,,1.07714e-05,4.60404e-06,1.07714e-05,,0.0420038,,,,,,,,,0.0982599,0.0419992,,
NDP,,,GAN3b,,,,2024,,,,,0.00597532,0.00597532,0.00341447,0.00341447,0.00341447,0.00341447,,,,,,,,,,,,,,,,,8.51077e-06,3.248e-06,8.51077e-06,,0.0296323,,,,,,,,,0.0776375,0.0296291,,
NDP,,,GAN3b,,,,2025,,,,,0.00597532,0.00597532,0.00360198,0.00360198,0.00360198,0.00360198,,,,,,,,,,,,,,,,,9.47121e-06,3.22726e-06,9.47121e-06,,0.0294431,,,,,,,,,0.0863988,0.0294399,,
NDP,,,GAN3b,,,,2026,,,,,0.00597532,0.00597532,0.00379979,0.00379979,0.00379979,0.00379979,,,,,,,,,,,,,,,,,1.054e-05,3.20666e-06,1.054e-05,,0.0292552,,,,,,,,,0.0961488,0.0292519,,
NDP,,,GAN3b,,,,2027,,,,,0.00597532,0.00597532,0.00400846,0.00400846,0.00400846,0.00400846,,,,,,,,,,,,,,,,,1.17295e-05,3.18618e-06,1.17295e-05,,0.0290684,,,,,,,,,0.106999,0.0290652,,
NDP,,,GAN3b,,,,2028,,,,,0.00597532,0.00597532,0.00422859,0.00422859,0.00422859,0.00422859,,,,,,,,,,,,,,,,,1.30531e-05,3.16584e-06,1.30531e-05,,0.0288828,,,,,,,,,0.119074,0.0288796,,
NDP,,,GAN3b,,,,2029,,,,,0.00597532,0.00597532,0.00446081,0.00446081,0.00446081,0.00446081,,,,,,,,,,,,,,,,,1.45261e-05,3.14563e-06,1.45261e-05,,0.0286984,,,,,,,,,0.132511,0.0286952,,
NDP,,,GAN3b,,,,2030,,,,,0.00597532,0.00597532,0.00470578,0.00470578,0.00470578,0.00470578,,,,,,,,,,,,,,,,,1.61654e-05,3.12554e-06,1.61654e-05,,0.0285151,,,,,,,,,0.147465,0.028512,,
NDP,,,GAN3b,,,,2031,,,,,0.00597532,0.00597532,0.00496421,0.00496421,0.00496421,0.00496421,,,,,,,,,,,,,,,,,1.79897e-05,3.10559e-06,1.79897e-05,,0.0283331,,,,,,,,,0.164106,0.02833,,
NDP,,,GAN3b,,,,2032,,,,,0.00597532,0.00597532,0.00523683,0.00523683,0.00523683,0.00523683,,,,,,,,,,,,,,,,,2.00198e-05,3.08576e-06,2.00198e-05,,0.0281522,,,,,,,,,0.182626,0.0281491,,
NDP,,,GAN3b,,,,2033,,,,,0.00597532,0.00597532,0.00552442,0.00552442,0.00552442,0.00552442,,,,,,,,,,,,,,,,,2.2279e-05,3.06606e-06,2.2279e-05,,0.0279724,,,,,,,,,0.203235,0.0279694,,
NDP,,,GAN3b,,,,2034,,,,,0.00597532,0.00597532,0.0058278,0.0058278,0.0058278,0.0058278,,,,,,,,,,,,,,,,,2.47932e-05,3.04648e-06,2.47932e-05,,0.0277938,,,,,,,,,0.22617,0.0277908,,
NDP,,,GAN3b,,,,2035,,,,0.000172524,0.00614784,0.00614784,0.00614784,0.00614784,0.00614784,0.00614784,,,,,,,,,,,,,8.91723e-07,1.03535e-07,8.91668e-07,1.68878e-08,2.75911e-05,3.02703e-06,2.75911e-05,,0.0276165,,,,,,,,,0.251693,0.0276134,,
NDP,,,GAN3b,,,,2036,,,,0.000337619,0.00648546,0.00648546,0.00648546,0.00648546,0.00648546,0.00648546,,,,,,,,,,,,,1.84088e-06,1.90838e-07,1.84079e-06,3.48636e-08,3.07047e-05,3.0077e-06,3.07047e-05,,0.0274402,,,,,,,,,0.280096,0.0274371,,
NDP,,,GAN3b,,,,2037,,,,0.00035616,0.00684162,0.00684162,0.00684162,0.00684162,0.00684162,0.00684162,,,,,,,,,,,,,2.04863e-06,1.8962e-07,2.04853e-06,3.87982e-08,3.41697e-05,2.9885e-06,3.41697e-05,,0.027265,,,,,,,,,0.311705,0.0272619,,
NDP,,,GAN3b,,,,2038,,,,0.000375719,0.00721734,0.00721734,0.00721734,0.00721734,0.00721734,0.00721734,,,,,,,,,,,,,2.27981e-06,1.88409e-07,2.27972e-06,4.31768e-08,3.80257e-05,2.96942e-06,3.80257e-05,,0.0270909,,,,,,,,,0.34688,0.0270878,,
NDP,,,GAN3b,,,,2039,,,,0.000396352,0.00761369,0.00761369,0.00761369,0.00761369,0.00761369,0.00761369,,,,,,,,,,,,,2.53709e-06,1.87206e-07,2.537e-06,4.80496e-08,4.23169e-05,2.95046e-06,4.23169e-05,,0.026918,,,,,,,,,0.386026,0.0269149,,
NDP,,,GAN3b,,,,2040,,,,0.000418119,0.00803181,0.00803181,0.00803181,0.00803181,0.00803181,0.00803181,,,,,,,,,,,,,2.82339e-06,1.86011e-07,2.82331e-06,5.34722e-08,4.70923e-05,2.93162e-06,4.70923e-05,,0.0267461,,,,,,,,,0.429588,0.026743,,
NDP,,,GAN3b,,,,2041,,,,0.00044108,0.00847289,0.00847289,0.00847289,0.00847289,0.00847289,0.00847289,,,,,,,,,,,,,3.14201e-06,1.84824e-07,3.14193e-06,5.95067e-08,5.24066e-05,2.91291e-06,5.24066e-05,,0.0265753,,,,,,,,,0.478067,0.0265723,,
NDP,,,GAN3b,,,,2042,,,,0.000465303,0.0089382,0.0089382,0.0089382,0.0089382,0.0089382,0.0089382,,,,,,,,,,,,,3.49659e-06,1.83644e-07,3.49651e-06,6.62223e-08,5.83207e-05,2.89431e-06,5.83207e-05,,0.0264057,,,,,,,,,0.532016,0.0264026,,
NDP,,,GAN3b,,,,2043,,,,0.000490856,0.00942905,0.00942905,0.00942905,0.00942905,0.00942905,0.00942905,,,,,,,,,,,,,3.89117e-06,1.82471e-07,3.8911e-06,7.36957e-08,6.49021e-05,2.87583e-06,6.49021e-05,,0.0262371,,,,,,,,,0.592054,0.0262341,,
NDP,,,GAN3b,,,,2044,,,,0.000517812,0.00994686,0.00994686,0.00994686,0.00994686,0.00994686,0.00994686,,,,,,,,,,,,,4.33029e-06,1.81306e-07,4.33023e-06,8.20124e-08,7.22263e-05,2.85747e-06,7.22263e-05,,0.0260695,,,,,,,,,0.658867,0.0260666,,
NDP,,,GAN3b,,,,2045,,,,0.000546249,0.0104931,0.0104931,0.0104931,0.0104931,0.0104931,0.0104931,,,,,,,,,,,,,4.81896e-06,1.80148e-07,4.8189e-06,9.12677e-08,8.03769e-05,2.83922e-06,8.03769e-05,,0.0259031,,,,,,,,,0.733219,0.0259001,,
NDP,,,GAN3b,,,,2046,,,,0.000576247,0.0110694,0.0110694,0.0110694,0.0110694,0.0110694,0.0110694,,,,,,,,,,,,,5.36277e-06,1.78998e-07,5.36272e-06,1.01567e-07,8.94474e-05,2.8211e-06,8.94474e-05,,0.0257377,,,,,,,,,0.815963,0.0257348,,
NDP,,,GAN3b,,,,2047,,,,0.000607892,0.0116773,0.0116773,0.0116773,0.0116773,0.0116773,0.0116773,,,,,,,,,,,,,5.96796e-06,1.77855e-07,5.96792e-06,1.1303e-07,9.95415e-05,2.80309e-06,9.95415e-05,,0.0255733,,,,,,,,,0.908043,0.0255705,,
NDP,,,GAN3b,,,,2048,,,,0.000641276,0.0123185,0.0123185,0.0123185,0.0123185,0.0123185,0.0123185,,,,,,,,,,,,,6.64144e-06,1.7672e-07,6.6414e-06,1.25785e-07,0.000110775,2.78519e-06,0.000110775,,0.0254101,,,,,,,,,1.01052,0.0254072,,
NDP,,,GAN3b,,,,2049,,,,0.000676492,0.012995,0.012995,0.012995,0.012995,0.012995,0.012995,,,,,,,,,,,,,7.39092e-06,1.75592e-07,7.3909e-06,1.3998e-07,0.000123275,2.76741e-06,0.000123275,,0.0252478,,,,,,,,,1.12455,0.025245,,
NDP,,,GAN3b,,,,2050,,,,0.000713643,0.0137087,0.0137087,0.0137087,0.0137087,0.0137087,0.0137087,,,,,,,,,,,,,8.22498e-06,1.7447e-07,8.22496e-06,1.55777e-07,0.000137187,2.74974e-06,0.000137187,,0.0250866,,,,,,,,,1.25146,0.0250838,,
NDP,,,FOLU1,,,,2016,,,,0.0835887,0.0835887,0.0835887,0.0835887,0.0835887,0.0835887,0.0835887,,,,,,,,,,,,,6.02607,6.02607,6.02233,0.11406,0.385128,0.363911,0.385128,,11.3762,,,,,,,,,5.39765,5.1003,,
NDP,,,FOLU1,,,,2017,,,,0.00206529,0.085654,0.085654,0.085654,0.085654,0.085654,0.085654,,,,,,,,,,,,,0.00367876,0.00328461,0.00367673,6.96356e-05,0.404394,0.341175,0.404394,,5.12604,,,,,,,,,5.66768,4.78165,,
NDP,,,FOLU1,,,,2018,,,,0.00206529,0.0877193,0.0877193,0.0877193,0.0877193,0.0877193,0.0877193,,,,,,,,,,,,,0.00367876,0.00293269,0.00367695,6.96398e-05,0.424131,0.319488,0.424131,,4.80005,,,,,,,,,5.94429,4.4777,,
NDP,,,FOLU1,,,,2019,,,,0.00206529,0.0897846,0.0897846,0.0897846,0.0897846,0.0897846,0.0897846,,,,,,,,,,,,,0.00367876,0.00261847,0.00367715,6.96435e-05,0.444337,0.298848,0.444337,,4.48982,,,,,,,,,6.2275,4.18842,,
NDP,,,FOLU1,,,,2020,,,,0.00206529,0.0918499,0.0918499,0.0918499,0.0918499,0.0918499,0.0918499,,,,,,,,,,,,,0.00367876,0.00233792,0.00367733,6.96469e-05,0.465014,0.279245,0.465014,,4.1952,,,,,,,,,6.51729,3.91369,,
NDP,,,FOLU1,,,,2021,,,,0.00206047,0.0939104,0.0939104,0.0939104,0.0939104,0.0939104,0.0939104,,,,,,,,,,,,,0.0036616,0.00207769,0.00366033,6.93249e-05,0.486112,0.260638,0.486112,,3.91554,,,,,,,,,6.81297,3.6529,,
NDP,,,FOLU1,,,,2022,,,,0.00205344,0.0959638,0.0959638,0.0959638,0.0959638,0.0959638,0.0959638,,,,,,,,,,,,,0.00363668,0.00184245,0.00363556,6.88557e-05,0.507603,0.243,0.507603,,3.65048,,,,,,,,,7.11418,3.40571,,
NDP,,,FOLU1,,,,2023,,,,0.00204393,0.0980077,0.0980077,0.0980077,0.0980077,0.0980077,0.0980077,,,,,,,,,,,,,0.00360307,0.00162984,0.00360208,6.82217e-05,0.529456,0.226305,0.529456,,3.39959,,,,,,,,,7.42045,3.17172,,
NDP,,,FOLU1,,,,2024,,,,0.0020319,0.10004,0.10004,0.10004,0.10004,0.10004,0.10004,,,,,,,,,,,,,0.00356075,0.00143813,0.00355989,6.74226e-05,0.551637,0.210523,0.551637,,3.16243,,,,,,,,,7.73132,2.95053,,
NDP,,,FOLU1,,,,2025,,,,0.00259253,0.102632,0.102632,0.102632,0.102632,0.102632,0.102632,,,,,,,,,,,,,0.00463741,0.0016723,0.00463641,8.78114e-05,0.577666,0.196836,0.577666,,2.95713,,,,,,,,,8.09612,2.75871,,
NDP,,,FOLU1,,,,2026,,,,0.00265971,0.105292,0.105292,0.105292,0.105292,0.105292,0.105292,,,,,,,,,,,,,0.00485622,0.00156357,0.00485529,9.1957e-05,0.604922,0.184039,0.604922,,2.76486,,,,,,,,,8.47813,2.57935,,
NDP,,,FOLU1,,,,2027,,,,0.00272864,0.108021,0.108021,0.108021,0.108021,0.108021,0.108021,,,,,,,,,,,,,0.00508536,0.00146192,0.0050845,9.6298e-05,0.633465,0.172074,0.633465,,2.5851,,,,,,,,,8.87817,2.41166,,
NDP,,,FOLU1,,,,2028,,,,0.00279935,0.11082,0.11082,0.11082,0.11082,0.11082,0.11082,,,,,,,,,,,,,0.00532531,0.00136687,0.00532451,0.000100844,0.663355,0.160887,0.663355,,2.41702,,,,,,,,,9.29708,2.25487,,
NDP,,,FOLU1,,,,2029,,,,0.0028719,0.113692,0.113692,0.113692,0.113692,0.113692,0.113692,,,,,,,,,,,,,0.00557658,0.00127801,0.00557584,0.000105604,0.694655,0.150427,0.694655,,2.25987,,,,,,,,,9.73575,2.10827,,
NDP,,,FOLU1,,,,2030,,,,0.00294632,0.116638,0.116638,0.116638,0.116638,0.116638,0.116638,,,,,,,,,,,,,0.00583971,0.00119492,0.00583902,0.000110588,0.727431,0.140647,0.727431,,2.11293,,,,,,,,,10.1951,1.9712,,
NDP,,,FOLU1,,,,2031,,,,0.00302268,0.119661,0.119661,0.119661,0.119661,0.119661,0.119661,,,,,,,,,,,,,0.00611525,0.00111723,0.00611462,0.000115808,0.761755,0.131503,0.761755,,1.97555,,,,,,,,,10.6762,1.84305,,
NDP,,,FOLU1,,,,2032,,,,0.00310101,0.122762,0.122762,0.122762,0.122762,0.122762,0.122762,,,,,,,,,,,,,0.00640379,0.0010446,0.00640321,0.000121274,0.797698,0.122953,0.797698,,1.8471,,,,,,,,,11.1799,1.72322,,
NDP,,,FOLU1,,,,2033,,,,0.00318137,0.125943,0.125943,0.125943,0.125943,0.125943,0.125943,,,,,,,,,,,,,0.00670595,0.000976684,0.00670541,0.000126997,0.835336,0.11496,0.835336,,1.727,,,,,,,,,11.7074,1.61119,,
NDP,,,FOLU1,,,,2034,,,,0.00326382,0.129207,0.129207,0.129207,0.129207,0.129207,0.129207,,,,,,,,,,,,,0.00702237,0.000913186,0.00702187,0.000132991,0.874751,0.107486,0.874751,,1.61471,,,,,,,,,12.2598,1.50644,,
NDP,,,FOLU1,,,,2035,,,,0.0033484,0.132555,0.132555,0.132555,0.132555,0.132555,0.132555,,,,,,,,,,,,,0.00735371,0.000853816,0.00735326,0.000139267,0.916026,0.100498,0.916026,,1.50971,,,,,,,,,12.8383,1.4085,,
NDP,,,FOLU1,,,,2036,,,,0.00343517,0.135991,0.135991,0.135991,0.135991,0.135991,0.135991,,,,,,,,,,,,,0.00770069,0.000798306,0.00770028,0.00014584,0.959248,0.0939639,0.959248,,1.41154,,,,,,,,,13.4441,1.31693,,
NDP,,,FOLU1,,,,2037,,,,0.00352419,0.139515,0.139515,0.139515,0.139515,0.139515,0.139515,,,,,,,,,,,,,0.00806404,0.000746405,0.00806367,0.000152722,1.00451,0.087855,1.00451,,1.31976,,,,,,,,,14.0784,1.23131,,
NDP,,,FOLU1,,,,2038,,,,0.00361552,0.14313,0.14313,0.14313,0.14313,0.14313,0.14313,,,,,,,,,,,,,0.00844454,0.000697878,0.0084442,0.000159929,1.05191,0.0821432,1.05191,,1.23394,,,,,,,,,14.7427,1.15126,,
NDP,,,FOLU1,,,,2039,,,,0.00370922,0.146839,0.146839,0.146839,0.146839,0.146839,0.146839,,,,,,,,,,,,,0.00884299,0.000652506,0.00884268,0.000167476,1.10154,0.0768027,1.10154,,1.1537,,,,,,,,,15.4383,1.07641,,
NDP,,,FOLU1,,,,2040,,,,0.00380534,0.150645,0.150645,0.150645,0.150645,0.150645,0.150645,,,,,,,,,,,,,0.00926024,0.000610084,0.00925996,0.000175379,1.15351,0.0718094,1.15351,,1.07867,,,,,,,,,16.1668,1.00643,,
NDP,,,FOLU1,,,,2041,,,,0.00390396,0.154549,0.154549,0.154549,0.154549,0.154549,0.154549,,,,,,,,,,,,,0.00969718,0.00057042,0.00969693,0.000183655,1.20794,0.0671408,1.20794,,1.00852,,,,,,,,,16.9296,0.940995,,
NDP,,,FOLU1,,,,2042,,,,0.00400513,0.158554,0.158554,0.158554,0.158554,0.158554,0.158554,,,,,,,,,,,,,0.0101547,0.000533335,0.0101545,0.000192322,1.26494,0.0627757,1.26494,,0.942934,,,,,,,,,17.7284,0.879817,,
NDP,,,FOLU1,,,,2043,,,,0.00410892,0.162663,0.162663,0.162663,0.162663,0.162663,0.162663,,,,,,,,,,,,,0.0106339,0.00049866,0.0106337,0.000201397,1.32462,0.0586944,1.32462,,0.881608,,,,,,,,,18.5649,0.822616,,
NDP,,,FOLU1,,,,2044,,,,0.00421541,0.166878,0.166878,0.166878,0.166878,0.166878,0.166878,,,,,,,,,,,,,0.0111356,0.000466241,0.0111355,0.0002109,1.38712,0.0548785,1.38712,,0.824269,,,,,,,,,19.4409,0.769135,,
NDP,,,FOLU1,,,,2045,,,,0.00432465,0.171203,0.171203,0.171203,0.171203,0.171203,0.171203,,,,,,,,,,,,,0.0116611,0.000435928,0.0116609,0.000220852,1.45258,0.0513106,1.45258,,0.770656,,,,,,,,,20.3582,0.71913,,
NDP,,,FOLU1,,,,2046,,,,0.00443672,0.17564,0.17564,0.17564,0.17564,0.17564,0.17564,,,,,,,,,,,,,0.0122113,0.000407587,0.0122112,0.000231274,1.52111,0.0479747,1.52111,,0.720528,,,,,,,,,21.3188,0.672377,,
NDP,,,FOLU1,,,,2047,,,,0.0045517,0.180191,0.180191,0.180191,0.180191,0.180191,0.180191,,,,,,,,,,,,,0.0127875,0.000381088,0.0127874,0.000242187,1.59289,0.0448557,1.59289,,0.673657,,,,,,,,,22.3247,0.628663,,
NDP,,,FOLU1,,,,2048,,,,0.00466966,0.184861,0.184861,0.184861,0.184861,0.184861,0.184861,,,,,,,,,,,,,0.0133908,0.000356312,0.0133908,0.000253615,1.66805,0.0419394,1.66805,,0.629833,,,,,,,,,23.3781,0.587791,,
NDP,,,FOLU1,,,,2049,,,,0.00479067,0.189652,0.189652,0.189652,0.189652,0.189652,0.189652,,,,,,,,,,,,,0.0140227,0.000333147,0.0140226,0.000265582,1.74675,0.0392128,1.74675,,0.588856,,,,,,,,,24.4811,0.549576,,
NDP,,,FOLU1,,,,2050,,,,0.00491482,0.194566,0.194566,0.194566,0.194566,0.194566,0.194566,,,,,,,,,,,,,0.0146843,0.000311487,0.0146843,0.000278113,1.82917,0.0366634,1.82917,,0.550543,,,,,,,,,25.6363,0.513846,,
NDP,,,FOLU2,,,,2016,,,,0.0477251,0.0477251,0.0477251,0.0477251,0.0477251,0.0477251,0.0477251,,,,,,,,,,,,,,,,,0.234009,0.221118,0.234009,,1.05437,,,,,,,,,0.881829,0.83325,,
NDP,,,FOLU2,,,,2017,,,,0.575469,0.623194,0.623194,0.077063,0.077063,0.077063,0.077063,,,,,,,,,,,,,,,,,0.610143,0.51476,0.610143,,2.45455,,,,,,,,,2.29923,1.93979,,
NDP,,,FOLU2,,,,2018,,,,,0.623194,0.623194,0.104605,0.104605,0.104605,0.104605,,,,,,,,,,,,,,,,,1.12419,0.846829,1.12419,,4.03797,,,,,,,,,4.23635,3.19115,,
NDP,,,FOLU2,,,,2019,,,,,0.623194,0.623194,0.139159,0.139159,0.139159,0.139159,,,,,,,,,,,,,,,,,1.98958,1.33813,1.98958,,6.38068,,,,,,,,,7.49744,5.04254,,
NDP,,,FOLU2,,,,2020,,,,,0.623194,0.623194,0.167712,0.167712,0.167712,0.167712,,,,,,,,,,,,,,,,,2.88981,1.73536,2.88981,,8.27478,,,,,,,,,10.8898,6.53943,,
NDP,,,FOLU2,,,,2021,,,,,0.623194,0.623194,0.198237,0.198237,0.198237,0.198237,,,,,,,,,,,,,,,,,4.03748,2.16477,4.03748,,10.3224,,,,,,,,,15.2146,8.15761,,
NDP,,,FOLU2,,,,2022,,,,,0.623194,0.623194,0.220045,0.220045,0.220045,0.220045,,,,,,,,,,,,,,,,,4.97464,2.38147,4.97464,,11.3557,,,,,,,,,18.7462,8.9742,,
NDP,,,FOLU2,,,,2023,,,,,0.623194,0.623194,0.22973,0.22973,0.22973,0.22973,,,,,,,,,,,,,,,,,5.42218,2.3176,5.42218,,11.0511,,,,,,,,,20.4326,8.73352,,
NDP,,,FOLU2,,,,2024,,,,,0.623194,0.623194,0.236977,0.236977,0.236977,0.236977,,,,,,,,,,,,,,,,,5.76968,2.2019,5.76968,,10.4994,,,,,,,,,21.7421,8.29754,,
NDP,,,FOLU2,,,,2025,,,,,0.623194,0.623194,0.246322,0.246322,0.246322,0.246322,,,,,,,,,,,,,,,,,6.23369,2.12409,6.23369,,10.1284,,,,,,,,,23.4907,8.00432,,
NDP,,,FOLU2,,,,2026,,,,,0.623194,0.623194,0.256035,0.256035,0.256035,0.256035,,,,,,,,,,,,,,,,,6.73501,2.04903,6.73501,,9.7705,,,,,,,,,25.3799,7.72147,,
NDP,,,FOLU2,,,,2027,,,,,0.623194,0.623194,0.266131,0.266131,0.266131,0.266131,,,,,,,,,,,,,,,,,7.27665,1.97663,7.27665,,9.42524,,,,,,,,,27.421,7.44861,,
NDP,,,FOLU2,,,,2028,,,,,0.623194,0.623194,0.276626,0.276626,0.276626,0.276626,,,,,,,,,,,,,,,,,7.86186,1.90678,7.86186,,9.09217,,,,,,,,,29.6262,7.1854,,
NDP,,,FOLU2,,,,2029,,,,,0.623194,0.623194,0.287534,0.287534,0.287534,0.287534,,,,,,,,,,,,,,,,,8.49412,1.8394,8.49412,,8.77088,,,,,,,,,32.0088,6.93148,,
NDP,,,FOLU2,,,,2030,,,,,0.623194,0.623194,0.298873,0.298873,0.298873,0.298873,,,,,,,,,,,,,,,,,9.17723,1.7744,9.17723,,8.46094,,,,,,,,,34.583,6.68654,,
NDP,,,FOLU2,,,,2031,,,,,0.623194,0.623194,0.310658,0.310658,0.310658,0.310658,,,,,,,,,,,,,,,,,9.91529,1.71169,9.91529,,8.16195,,,,,,,,,37.3642,6.45025,,
NDP,,,FOLU2,,,,2032,,,,,0.623194,0.623194,0.322909,0.322909,0.322909,0.322909,,,,,,,,,,,,,,,,,10.7127,1.65121,10.7127,,7.87352,,,,,,,,,40.3691,6.22232,,
NDP,,,FOLU2,,,,2033,,,,,0.623194,0.623194,0.335642,0.335642,0.335642,0.335642,,,,,,,,,,,,,,,,,11.5742,1.59286,11.5742,,7.59529,,,,,,,,,43.6157,6.00244,,
NDP,,,FOLU2,,,,2034,,,,,0.623194,0.623194,0.348877,0.348877,0.348877,0.348877,,,,,,,,,,,,,,,,,12.505,1.53657,12.505,,7.32689,,,,,,,,,47.1234,5.79032,,
NDP,,,FOLU2,,,,2035,,,,,0.623194,0.623194,0.362635,0.362635,0.362635,0.362635,,,,,,,,,,,,,,,,,13.5107,1.48227,13.5107,,7.06798,,,,,,,,,50.9131,5.58571,,
NDP,,,FOLU2,,,,2036,,,,,0.623194,0.623194,0.376935,0.376935,0.376935,0.376935,,,,,,,,,,,,,,,,,14.5973,1.42989,14.5973,,6.81821,,,,,,,,,55.0076,5.38832,,
NDP,,,FOLU2,,,,2037,,,,,0.623194,0.623194,0.391799,0.391799,0.391799,0.391799,,,,,,,,,,,,,,,,,15.7712,1.37936,15.7712,,6.57727,,,,,,,,,59.4315,5.19791,,
NDP,,,FOLU2,,,,2038,,,,,0.623194,0.623194,0.407249,0.407249,0.407249,0.407249,,,,,,,,,,,,,,,,,17.0396,1.33062,17.0396,,6.34485,,,,,,,,,64.211,5.01423,,
NDP,,,FOLU2,,,,2039,,,,,0.623194,0.623194,0.423308,0.423308,0.423308,0.423308,,,,,,,,,,,,,,,,,18.4099,1.2836,18.4099,,6.12064,,,,,,,,,69.375,4.83704,,
NDP,,,FOLU2,,,,2040,,,,,0.623194,0.623194,0.44,0.44,0.44,0.44,,,,,,,,,,,,,,,,,19.8905,1.23824,19.8905,,5.90435,,,,,,,,,74.9543,4.66611,,
NDP,,,FOLU2,,,,2041,,,,,0.623194,0.623194,0.457351,0.457351,0.457351,0.457351,,,,,,,,,,,,,,,,,21.4901,1.19448,21.4901,,5.6957,,,,,,,,,80.9823,4.50122,,
NDP,,,FOLU2,,,,2042,,,,,0.623194,0.623194,0.475386,0.475386,0.475386,0.475386,,,,,,,,,,,,,,,,,23.2184,1.15227,23.2184,,5.49443,,,,,,,,,87.495,4.34216,,
NDP,,,FOLU2,,,,2043,,,,,0.623194,0.623194,0.494132,0.494132,0.494132,0.494132,,,,,,,,,,,,,,,,,25.0857,1.11155,25.0857,,5.30027,,,,,,,,,94.5315,4.18872,,
NDP,,,FOLU2,,,,2044,,,,,0.623194,0.623194,0.513617,0.513617,0.513617,0.513617,,,,,,,,,,,,,,,,,27.1031,1.07227,27.1031,,5.11297,,,,,,,,,102.134,4.0407,,
NDP,,,FOLU2,,,,2045,,,,,0.623194,0.623194,0.533871,0.533871,0.533871,0.533871,,,,,,,,,,,,,,,,,29.2828,1.03438,29.2828,,4.93229,,,,,,,,,110.348,3.89791,,
NDP,,,FOLU2,,,,2046,,,,,0.623194,0.623194,0.554924,0.554924,0.554924,0.554924,,,,,,,,,,,,,,,,,31.6378,0.997829,31.6378,,4.758,,,,,,,,,119.222,3.76017,,
NDP,,,FOLU2,,,,2047,,,,,0.623194,0.623194,0.576806,0.576806,0.576806,0.576806,,,,,,,,,,,,,,,,,34.1821,0.962568,34.1821,,4.58986,,,,,,,,,128.81,3.62729,,
NDP,,,FOLU2,,,,2048,,,,,0.623194,0.623194,0.599552,0.599552,0.599552,0.599552,,,,,,,,,,,,,,,,,36.9311,0.928553,36.9311,,4.42767,,,,,,,,,139.169,3.49911,,
